"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","120","","","","0"
"2022-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","48","","","","0"
"2022-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","44","","","","0"
"2022-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","96","","","","0"
"2022-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","60","","","","0"
"2023-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","54","","","","0"
"2023-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","72","","","","0"
"2023-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","102","","","","0"
"2023-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","68","","","","0"
"2024-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","30","","","","0"
"2024-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","123","","","","0"
"2024-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","96","","","","0"
"2024-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","135","","","","0"
"2025-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","75","","","","0"
"2025-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","105","","","","0"
"2025-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","130","","","","0"
"2025-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","82","","","","0"
"2015-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","16","","","","0"
"2015-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","42","","","","0"
"2015-07","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","47","","","","0"
"2015-10","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","24","","","","0"
"2016-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","34","","","","0"
"2016-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","52","","","","0"
"2016-07","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","29","","","","0"
"2016-10","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","29","","","","0"
"2017-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","25","","","","0"
"2017-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","27","","","","0"
"2017-07","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","46","","","","0"
"2017-10","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","28","","","","0"
"2018-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","59","","","","0"
"2018-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","49","","","","0"
"2018-07","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","48","","","","0"
"2018-10","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","88","","","","0"
"2019-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","30","","","","0"
"2019-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","74","","","","0"
"2019-07","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","71","","","","0"
"2019-10","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","78","","","","0"
"2020-01","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","64","","","","0"
"2020-04","Nova Scotia","2016A000212","Housing starts","Row","Unadjusted","Units","300","units","0","v730468","5.1.5.1","54","","","","0"
